station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,
9021,1990/11/2,4.4,19.25,6.5,22.5,16,20.3,75.6,100,87.8,,,
9021,1990/11/3,1.6,16.7,12.6,23,10.4,28.9,46.6,100,73.3,,,
9021,1990/11/4,0,15.8,13.6,22.6,9,26.9,51.1,100,75.55,,,
9021,1990/11/5,0,16.95,10.1,22,11.9,27.1,46.5,88.3,67.4,,,
9021,1990/11/6,0,14.95,13.5,21.7,8.2,27.9,44.3,100,72.15,,,
9021,1990/11/7,0,14.75,13.5,21.5,8,12.5,58.5,100,79.25,,,
9021,1990/11/8,0,15.85,16.3,24,7.7,31.1,35.9,100,67.95,,,
9021,1990/11/9,0,19.85,14.3,27,12.7,30.8,42.1,100,71.05,,,
9021,1990/11/10,0,24.1,17.2,32.7,15.5,31.5,26.5,74.4,50.45,,,
9021,1990/11/11,0,26.85,19.9,36.8,16.9,28.7,16.1,52,34.05,,,
9021,1990/11/12,0,17.7,6.4,20.9,14.5,10.8,60.7,90.9,75.8,,,
9021,1990/11/13,0.6,13.4,15.4,21.1,5.7,26.8,34.8,95,64.9,,,
9021,1990/11/14,0,16.45,13.3,23.1,9.8,28.9,37.9,88.4,63.15,,,
9021,1990/11/15,0,18.9,16.6,27.2,10.6,29.6,31.9,90,60.95,,,
9021,1990/11/16,0,18.9,7,22.4,15.4,14,55.4,85.8,70.6,,,
9021,1990/11/17,10,16.65,8.1,20.7,12.6,26.3,53.7,89.8,71.75,,,
9021,1990/11/18,0,16.55,13.7,23.4,9.7,28.9,45.5,100,72.75,,,
9021,1990/11/19,4,18.3,4.8,20.7,15.9,25.6,47.1,63.7,55.4,,,
9021,1990/11/20,1,17.4,6,20.4,14.4,19.8,54.7,79.9,67.3,,,
9021,1990/11/21,0,16.85,9.3,21.5,12.2,23.4,39,70.4,54.7,,,
9021,1990/11/22,0,18.55,15.1,26.1,11,32.5,34,87.7,60.85,,,
9021,1990/11/23,0,22.05,15.5,29.8,14.3,32.6,29.3,75.5,52.4,,,
9021,1990/11/24,0,26.35,17.3,35,17.7,32.5,23.3,64.7,44,,,
9021,1990/11/25,0,28.9,14.6,36.2,21.6,31.7,20.5,47.7,34.1,,,
9021,1990/11/26,0,22.3,7.4,26,18.6,29.9,54.2,85,69.6,,,
9021,1990/11/27,0,20.75,10.7,26.1,15.4,28.3,41.4,80.1,60.75,,,
9021,1990/11/28,0,20.75,13.5,27.5,14,31.4,29.2,67,48.1,,,
9021,1990/11/29,0,20.6,13.8,27.5,13.7,33.1,31.3,73.4,52.35,,,
9021,1990/11/30,0,21.35,16.7,29.7,13,32.6,31.4,87.5,59.45,,,
9021,1990/12/1,0,21.05,15.1,28.6,13.5,30.7,33.5,84.7,59.1,,,
9021,1990/12/2,0,22.95,13.7,29.8,16.1,32.3,31.2,71.6,51.4,,,
9021,1990/12/3,0,18.6,6,21.6,15.6,24.8,62,90.3,76.15,,,
9021,1990/12/4,6,17.35,6.7,20.7,14,25.2,61.5,93.9,77.7,,,
9021,1990/12/5,0.8,16.05,11.7,21.9,10.2,22.4,40.7,86,63.35,,,
9021,1990/12/6,0,17.1,12.8,23.5,10.7,24.8,39.7,89.4,64.55,,,
9021,1990/12/7,0,19.4,14.8,26.8,12,32,37.2,93.5,65.35,,,
9021,1990/12/8,0,22.6,15.8,30.5,14.7,33.1,28.2,73.6,50.9,,,
9021,1990/12/9,0,22.45,16.1,30.5,14.4,28.2,22.9,61,41.95,,,
9021,1990/12/10,0,24.2,18.8,33.6,14.8,33.2,19.2,59.4,39.3,,,
9021,1990/12/11,0,27.15,17.5,35.9,18.4,30.9,19.5,54.4,36.95,,,
9021,1990/12/12,0,30.45,17.1,39,21.9,27.1,11.6,30.8,21.2,,,
9021,1990/12/13,0,30.85,11.3,36.5,25.2,20,11.6,22.2,16.9,,,
9021,1990/12/14,0,20.7,7.8,24.6,16.8,23,62.7,100,81.35,,,
9021,1990/12/15,0,21.3,11.6,27.1,15.5,28.2,47.7,97.2,72.45,,,
9021,1990/12/16,0,21.9,10.4,27.1,16.7,30.4,41.8,78.9,60.35,,,
9021,1990/12/17,0,22.5,11.6,28.3,16.7,22.4,36.4,73.7,55.05,,,
9021,1990/12/18,0,18.75,12.1,24.8,12.7,32.7,36.7,78.4,57.55,,,
9021,1990/12/19,0,19.75,14.5,27,12.5,33.3,34.5,84.9,59.7,,,
9021,1990/12/20,0,18.85,11.9,24.8,12.9,30.1,47.9,100,73.95,,,
9021,1990/12/21,0,18.55,10.5,23.8,13.3,23.4,44.4,85.8,65.1,,,
9021,1990/12/22,0,21.45,6.9,24.9,18,24.4,44.5,67.9,56.2,,,
9021,1990/12/23,0,21.45,16.9,29.9,13,33.1,35.6,100,67.8,,,
9021,1990/12/24,0,23.5,16.8,31.9,15.1,33.7,33.8,93.3,63.55,,,
9021,1990/12/25,0,24.5,12.8,30.9,18.1,32.7,31.3,67.4,49.35,,,
9021,1990/12/26,0,20.35,9.9,25.3,15.4,24.8,56.5,100,78.25,,,
9021,1990/12/27,0,17.75,15.5,25.5,10,33.8,37.7,100,68.85,,,
9021,1990/12/28,0,21.25,18.1,30.3,12.2,33.6,32.4,98.6,65.5,,,
9021,1990/12/29,0,23.05,12.9,29.5,16.6,33.2,34,74.2,54.1,,,
9021,1990/12/30,0,20.35,13.1,26.9,13.8,30.6,34.7,78,56.35,,,
9021,1990/12/31,0,18.25,14.1,25.3,11.2,30.5,46.5,100,73.25,,,
9021,1991/1/1,0,19.45,13.5,26.2,12.7,29.2,53.5,100,76.75,,,
9021,1991/1/2,0,19.1,8.8,23.5,14.7,30.5,37,64,50.5,,,
9021,1991/1/3,0,17.55,11.9,23.5,11.6,32.6,32.5,68.9,50.7,,,
9021,1991/1/4,0,20.55,15.1,28.1,13,33,22.9,58.1,40.5,,,
9021,1991/1/5,0,23.2,16.6,31.5,14.9,33,23.2,63.2,43.2,,,
9021,1991/1/6,0,26.95,18.3,36.1,17.8,27.2,19.2,56.5,37.85,,,
9021,1991/1/7,0,29.65,14.9,37.1,22.2,29.7,17,40,28.5,,,
9021,1991/1/8,0,23.7,9.4,28.4,19,29.9,53.3,93.8,73.55,,,
9021,1991/1/9,0,21.95,9.7,26.8,17.1,30,39.7,71.8,55.75,,,
9021,1991/1/10,0,22.15,12.7,28.5,15.8,33.6,31.6,68.6,50.1,,,
9021,1991/1/11,0,22.25,15.1,29.8,14.7,32.9,29.3,73.6,51.45,,,
9021,1991/1/12,0,26.55,21.1,37.1,16,32,20.8,72.1,46.45,,,
9021,1991/1/13,0,23.65,12.7,30,17.3,32,40.3,86.6,63.45,,,
9021,1991/1/14,0,22.95,10.7,28.3,17.6,28.6,34.1,65.1,49.6,,,
9021,1991/1/15,0,25.3,15.6,33.1,17.5,28.2,31.6,80,55.8,,,
9021,1991/1/16,0,29.6,17.8,38.5,20.7,24.9,28.5,79.5,54,,,
9021,1991/1/17,0,29.75,14.5,37,22.5,30.5,30.9,71.2,51.05,,,
9021,1991/1/18,0,32.1,15.8,40,24.2,30,27.9,68.2,48.05,,,
9021,1991/1/19,0,32.1,15.8,40,24.2,30.6,26.3,64.3,45.3,,,
9021,1991/1/20,0,30.95,16.1,39,22.9,30.7,22.9,57.3,40.1,,,
9021,1991/1/21,0,23.2,6.8,26.6,19.8,30.3,43.1,65,54.05,,,
9021,1991/1/22,0,20.4,16,28.4,12.4,30.9,31.8,85.5,58.65,,,
9021,1991/1/23,0,24.15,13.1,30.7,17.6,31.2,29.7,65.1,47.4,,,
9021,1991/1/24,0,21.7,14.2,28.8,14.6,31,37.9,90.3,64.1,,,
9021,1991/1/25,0,22,14,29,15,30.9,32.7,76.9,54.8,,,
9021,1991/1/26,0,23.05,13.7,29.9,16.2,30.8,27.3,62.5,44.9,,,
9021,1991/1/27,0,25.8,18.8,35.2,16.4,30.9,20.2,61.7,40.95,,,
9021,1991/1/28,0,27.25,18.3,36.4,18.1,30.3,21.6,63.1,42.35,,,
9021,1991/1/29,0,31.2,19,40.7,21.7,30.8,17.1,50.5,33.8,,,
9021,1991/1/30,0,35.2,18.4,44.4,26,29.6,6.6,18.2,12.4,,,
9021,1991/1/31,0,34.5,23,46,23,29.7,5.6,20.3,12.95,,,
9021,1991/2/1,0,24.8,14,31.8,17.8,27.8,46.8,100,73.4,,,
9021,1991/2/2,0,24.15,15.9,32.1,16.2,29,27.4,71.2,49.3,,,
9021,1991/2/3,0,24.8,11.8,30.7,18.9,27.4,29.7,60,44.85,,,
9021,1991/2/4,0,24.05,14.5,31.3,16.8,29.5,26.9,64.3,45.6,,,
9021,1991/2/5,0,24.4,15.4,32.1,16.7,30,24,60.5,42.25,,,
9021,1991/2/6,0,24.65,15.5,32.4,16.9,29.4,26.9,68.1,47.5,,,
9021,1991/2/7,0,26.85,15.9,34.8,18.9,31,20.7,52.7,36.7,,,
9021,1991/2/8,0,22.15,11.9,28.1,16.2,29.6,39.5,81.5,60.5,,,
9021,1991/2/9,0,22.6,13.6,29.4,15.8,29.5,36.6,83.6,60.1,,,
9021,1991/2/10,0,24.6,15.4,32.3,16.9,29.2,27.1,68.1,47.6,,,
9021,1991/2/11,0,26,17.2,34.6,17.4,29.2,27.3,75.5,51.4,,,
9021,1991/2/12,0,22.75,13.1,29.3,16.2,29.1,34.4,76.1,55.25,,,
9021,1991/2/13,0,22.75,15.5,30.5,15,28.8,26.3,67.5,46.9,,,
9021,1991/2/14,0,23.5,13.4,30.2,16.8,28.5,24.9,56,40.45,,,
9021,1991/2/15,0,23.35,15.3,31,15.7,29.5,23.8,60,41.9,,,
9021,1991/2/16,0,18.95,13.5,25.7,12.2,28.5,37.3,86.6,61.95,,,
9021,1991/2/17,0,21.1,7.6,24.9,17.3,26.5,41.6,66.4,54,,,
9021,1991/2/18,0,21.1,17.8,30,12.2,28.3,25.2,75.3,50.25,,,
9021,1991/2/19,0,26.3,21.6,37.1,15.5,28.1,18.2,65.3,41.75,,,
9021,1991/2/20,0,31.1,17.2,39.7,22.5,28,15.8,42.2,29,,,
9021,1991/2/21,0,29.2,18.8,38.6,19.8,27.8,25,74.1,49.55,,,
9021,1991/2/22,0,29.25,22.3,40.4,18.1,27.7,25.7,93.5,59.6,,,
9021,1991/2/23,0,34.3,24.8,46.7,21.9,24.7,7.3,28.9,18.1,,,
9021,1991/2/24,0,25.7,5,28.2,23.2,10.1,39.2,52.8,46,,,
9021,1991/2/25,5.6,17.6,4.4,19.8,15.4,1.8,69.3,91.5,80.4,,,
9021,1991/2/26,7.2,20.8,12.8,27.2,14.4,2.8,41.6,91.5,66.55,,,
9021,1991/2/27,3.4,22.35,11.7,28.2,16.5,10.2,44.7,91.2,67.95,,,
9021,1991/2/28,0.2,27.45,12.9,33.9,21,19.4,34.4,73.2,53.8,,,
9021,1991/3/1,0,31.5,19.6,41.3,21.7,25.2,20.2,61.7,40.95,,,
9021,1991/3/2,0,28.2,12.6,34.5,21.9,22.5,37.7,78.4,58.05,,,
9021,1991/3/3,0,25.55,9.5,30.3,20.8,24.4,54.2,95.3,74.75,,,
9021,1991/3/4,0,27.85,15.3,35.5,20.2,25.4,29.6,72.3,50.95,,,
9021,1991/3/5,0,24.65,11.1,30.2,19.1,25.5,42.4,82.4,62.4,,,
9021,1991/3/6,0,19.55,10.3,24.7,14.4,19.2,48.2,91.5,69.85,,,
9021,1991/3/7,0,19.75,12.7,26.1,13.4,23.2,47.3,100,73.65,,,
9021,1991/3/8,0,19.3,12.6,25.6,13,20.7,52.1,100,76.05,,,
9021,1991/3/9,0,21.85,14.9,29.3,14.4,25.5,26.3,65.3,45.8,,,
9021,1991/3/10,0,23.5,15,31,16,21.4,25.6,63.3,44.45,,,
9021,1991/3/11,0,24.6,17.2,33.2,16,24.8,25.8,72.1,48.95,,,
9021,1991/3/12,0,25.15,15.5,32.9,17.4,24.6,26.2,66,46.1,,,
9021,1991/3/13,0,25.55,15.9,33.5,17.6,24.9,27.1,69.6,48.35,,,
9021,1991/3/14,0,28.1,16.4,36.3,19.9,23.3,17.7,46.1,31.9,,,
9021,1991/3/15,0,29.4,11.6,35.2,23.6,22.1,12.5,24.4,18.45,,,
9021,1991/3/16,0,21.9,10,26.9,16.9,16.5,58.1,100,79.05,,,
9021,1991/3/17,0,21.2,10.6,26.5,15.9,14.5,59.5,100,79.75,,,
9021,1991/3/18,0,23.75,10.7,29.1,18.4,21.2,34.8,66.2,50.5,,,
9021,1991/3/19,0,23.25,14.7,30.6,15.9,23.4,28,68.1,48.05,,,
9021,1991/3/20,0,24.95,18.1,34,15.9,22.9,21.6,63.7,42.65,,,
9021,1991/3/21,0,26.5,12,32.5,20.5,22.8,21.9,44.4,33.15,,,
9021,1991/3/22,0,24,12.4,30.2,17.8,20,45.2,95.2,70.2,,,
9021,1991/3/23,0,21.15,8.7,25.5,16.8,14.8,63.1,100,81.55,,,
9021,1991/3/24,1.2,19.1,4,21.1,17.1,7,64,82.1,73.05,,,
9021,1991/3/25,0.4,13.85,15.7,21.7,6,22.4,36.2,100,68.1,,,
9021,1991/3/26,0,16.05,12.5,22.3,9.8,22.1,30.1,66.9,48.5,,,
9021,1991/3/27,0,16.15,18.9,25.6,6.7,22.1,35,100,67.5,,,
9021,1991/3/28,0,16.3,12.4,22.5,10.1,10.5,51.4,100,75.7,,,
9021,1991/3/29,1.2,17.9,9.6,22.7,13.1,19.1,58,100,79,,,
9021,1991/3/30,0,17.75,10.7,23.1,12.4,18.2,53.1,100,76.55,,,
9021,1991/3/31,0,18.4,12.4,24.6,12.2,17,58.9,100,79.45,,,
9021,1991/4/1,0,20.75,15.5,28.5,13,20.5,38.6,100,69.3,,,
9021,1991/4/2,0,24.2,15.8,32.1,16.3,21.7,27.4,70.7,49.05,,,
9021,1991/4/3,0,26.65,16.1,34.7,18.6,20.9,17,43.9,30.45,,,
9021,1991/4/4,0,25.25,20.5,35.5,15,21,16.3,55.2,35.75,,,
9021,1991/4/5,0,23.95,18.3,33.1,14.8,20.3,22.7,68.4,45.55,,,
9021,1991/4/6,0,26.35,16.9,34.8,17.9,15.1,22.1,60,41.05,,,
9021,1991/4/7,0,22.4,11,27.9,16.9,19.9,48.4,94.6,71.5,,,
9021,1991/4/8,0,21.15,12.5,27.4,14.9,17.3,38.4,82.7,60.55,,,
9021,1991/4/9,3,15.85,2.1,16.9,14.8,2.8,94.6,100,97.3,,,
9021,1991/4/10,41.8,15.75,4.1,17.8,13.7,6.1,68.7,89.4,79.05,,,
9021,1991/4/11,11,14.9,12,20.9,8.9,14.6,49.8,100,74.9,,,
9021,1991/4/12,0,16.7,12,22.7,10.7,16.1,44.6,95.7,70.15,,,
9021,1991/4/13,0,19.35,13.5,26.1,12.6,19.1,31.7,73.4,52.55,,,
9021,1991/4/14,0,22.05,13.5,28.8,15.3,19.2,33.1,75.4,54.25,,,
9021,1991/4/15,0,23.55,12.9,30,17.1,18.6,23.6,51.3,37.45,,,
9021,1991/4/16,0,25.3,15.4,33,17.6,18,19.9,49.7,34.8,,,
9021,1991/4/17,0,25.1,17.8,34,16.2,18.4,18.8,54.3,36.55,,,
9021,1991/4/18,0,24.05,20.3,34.2,13.9,18.6,17.5,59.2,38.35,,,
9021,1991/4/19,0,26.95,14.9,34.4,19.5,12,11.2,26.9,19.05,,,
9021,1991/4/20,0,23.45,6.5,26.7,20.2,6.5,48.8,72.3,60.55,,,
9021,1991/4/21,1,25.3,10,30.3,20.3,11.7,18.8,34,26.4,,,
9021,1991/4/22,1.4,19.3,6.2,22.4,16.2,9.5,63.1,92.9,78,,,
9021,1991/4/23,0,17.15,10.9,22.6,11.7,10.4,58.4,100,79.2,,,
9021,1991/4/24,0.2,17.7,11.4,23.4,12,17.5,42.8,87.8,65.3,,,
9021,1991/4/25,0,18.65,12.7,25,12.3,17.5,33.8,74.8,54.3,,,
9021,1991/4/26,0,16.05,9.9,21,11.1,6.2,40.2,75.7,57.95,,,
9021,1991/4/27,0.2,19.65,9.3,24.3,15,15.4,49.4,88,68.7,,,
9021,1991/4/28,0,17.6,12.2,23.7,11.5,14.7,51.2,100,75.6,,,
9021,1991/4/29,0,16.7,14.2,23.8,9.6,15.3,50.9,100,75.45,,,
9021,1991/4/30,0,16.6,12.8,23,10.2,16.1,49.9,100,74.95,,,
9021,1991/5/1,0,15,16,23,7,16.2,40.9,100,70.45,,,
9021,1991/5/2,0,19.65,15.7,27.5,11.8,14.5,27.2,72.3,49.75,,,
9021,1991/5/3,0,21.8,16.8,30.2,13.4,10.1,21.9,61.2,41.55,,,
9021,1991/5/4,1.6,19.45,6.5,22.7,16.2,7,74,100,87,,,
9021,1991/5/5,4.2,17.95,5.7,20.8,15.1,12.2,50.1,71.7,60.9,,,
9021,1991/5/6,0,14.6,13.4,21.3,7.9,15.6,42.3,100,71.15,,,
9021,1991/5/7,0,15.25,14.9,22.7,7.8,15.4,41.7,100,70.85,,,
9021,1991/5/8,0,16.2,12.4,22.4,10,14.3,39.5,87.2,63.35,,,
9021,1991/5/9,0,15.3,10.2,20.4,10.2,8.7,39.2,75.6,57.4,,,
9021,1991/5/10,5.8,16.55,5.9,19.5,13.6,8.6,57.8,84.2,71,,,
9021,1991/5/11,0.4,17.6,9.8,22.5,12.7,14.6,45.1,83.8,64.45,,,
9021,1991/5/12,0,18.65,12.1,24.7,12.6,14.7,30.2,64.5,47.35,,,
9021,1991/5/13,0,17.65,13.1,24.2,11.1,13.4,38.1,87.1,62.6,,,
9021,1991/5/14,0,20,10.6,25.3,14.7,8.5,43.4,83.8,63.6,,,
9021,1991/5/15,2,17.7,3.4,19.4,16,6.3,75.9,94.1,85,,,
9021,1991/5/16,4.4,16.95,10.1,22,11.9,12.8,60.5,100,80.25,,,
9021,1991/5/17,0,14.4,13.8,21.3,7.5,13.8,48.6,100,74.3,,,
9021,1991/5/18,0,15.55,12.7,21.9,9.2,10.4,38.1,86,62.05,,,
9021,1991/5/19,0,17.75,11.5,23.5,12,9,45.3,93.5,69.4,,,
9021,1991/5/20,1.6,18.4,6.4,21.6,15.2,3.9,74.1,100,87.05,,,
9021,1991/5/21,1.8,17.25,2.3,18.4,16.1,4.7,86,99.5,92.75,,,
9021,1991/5/22,7.2,17.6,9.2,22.2,13,11.5,63.9,100,81.95,,,
9021,1991/5/23,12.2,15.9,5,18.4,13.4,8.5,79.4,100,89.7,,,
9021,1991/5/24,3.8,12.2,13.4,18.9,5.5,13.2,45.8,100,72.9,,,
9021,1991/5/25,0,12.25,12.7,18.6,5.9,12.1,46.7,100,73.35,,,
9021,1991/5/26,0,14.1,12.8,20.5,7.7,13.2,39,89.5,64.25,,,
9021,1991/5/27,0,14.2,13,20.7,7.7,12.6,38.5,89.5,64,,,
9021,1991/5/28,8.4,13.15,8.3,17.3,9,10.1,62.3,100,81.15,,,
9021,1991/5/29,16.2,14.1,7.4,17.8,10.4,7.7,68.7,100,84.35,,,
9021,1991/5/30,26,15.7,7.4,19.4,12,10.4,71.1,100,85.55,,,
9021,1991/5/31,11.2,15.45,7.1,19,11.9,11.4,68.3,100,84.15,,,
9021,1991/6/1,2.2,13.25,9.1,17.8,8.7,9.6,64.3,100,82.15,,,
9021,1991/6/2,0.4,14.05,12.3,20.2,7.9,12.1,48.6,100,74.3,,,
9021,1991/6/3,0,14.8,11.6,20.6,9,9.3,47.4,100,73.7,,,
9021,1991/6/4,34.4,17.25,6.7,20.6,13.9,8.5,70.5,100,85.25,,,
9021,1991/6/5,13.8,14.1,8.6,18.4,9.8,8.8,61.9,100,80.95,,,
9021,1991/6/6,0.4,13.8,11.4,19.5,8.1,10.1,47.2,99.1,73.15,,,
9021,1991/6/7,0.2,14.3,11.8,20.2,8.4,11.6,52,100,76,,,
9021,1991/6/8,0,14.5,10.8,19.9,9.1,7.4,40.5,81.4,60.95,,,
9021,1991/6/9,0,15.75,8.7,20.1,11.4,11.2,37,64.6,50.8,,,
9021,1991/6/10,2,16.3,6.8,19.7,12.9,4.1,65.4,100,82.7,,,
9021,1991/6/11,6.8,13.25,11.5,19,7.5,9.8,52.4,100,76.2,,,
9021,1991/6/12,1.2,14.8,8,18.8,10.8,5.9,69.2,100,84.6,,,
9021,1991/6/13,5.6,13.2,8,17.2,9.2,8.2,69.3,100,84.65,,,
9021,1991/6/14,23.2,12.75,4.9,15.2,10.3,4.3,66.6,91.9,79.25,,,
9021,1991/6/15,19.6,14.8,8.6,19.1,10.5,4.7,63.4,100,81.7,,,
9021,1991/6/16,29.4,14.1,8.2,18.2,10,8.8,62.7,100,81.35,,,
9021,1991/6/17,14.8,13.7,9,18.2,9.2,10.6,66.5,100,83.25,,,
9021,1991/6/18,0.2,11.55,11.3,17.2,5.9,9.5,54.6,100,77.3,,,
9021,1991/6/19,0,13.4,10.8,18.8,8,7.3,53,100,76.5,,,
9021,1991/6/20,0.6,15.6,9,20.1,11.1,8.7,59.5,100,79.75,,,
9021,1991/6/21,0,15,12.2,21.1,8.9,8.4,49.2,100,74.6,,,
9021,1991/6/22,0,16.2,14,23.2,9.2,7,64,100,82,,,
9021,1991/6/23,25.4,17.35,2.5,18.6,16.1,2.7,89.2,100,94.6,,,
9021,1991/6/24,1.8,15.65,4.5,17.9,13.4,1,73.2,97.6,85.4,,,
9021,1991/6/25,36.8,15.3,6.2,18.4,12.2,10,66.2,98.6,82.4,,,
9021,1991/6/26,0.4,15,9,19.5,10.5,9.2,57.8,100,78.9,,,
9021,1991/6/27,16.4,13.55,2.5,14.8,12.3,6,63.6,74.8,69.2,,,
9021,1991/6/28,10.6,13.85,6.5,17.1,10.6,8.3,59,90,74.5,,,
9021,1991/6/29,0,14.25,8.3,18.4,10.1,8.5,61.9,100,80.95,,,
9021,1991/6/30,0.4,16.15,8.5,20.4,11.9,11.1,58.4,100,79.2,,,
9021,1991/7/1,0,16.7,12.6,23,10.4,7.3,40.9,91.2,66.05,,,
9021,1991/7/2,18.8,16.9,6,19.9,13.9,8.5,68.9,100,84.45,,,
9021,1991/7/3,8.6,15.45,6.1,18.5,12.4,5.4,57.8,85.5,71.65,,,
9021,1991/7/4,4,11.4,9.8,16.3,6.5,8.3,54,100,77,,,
9021,1991/7/5,0.4,13.2,6.4,16.4,10,6.6,57.4,87.2,72.3,,,
9021,1991/7/6,6.4,11.6,6.8,15,8.2,10.5,55.2,86.5,70.85,,,
9021,1991/7/7,0,8.6,12.6,14.9,2.3,11.7,55.5,100,77.75,,,
9021,1991/7/8,0,9.4,13,15.9,2.9,10.1,42.1,100,71.05,,,
9021,1991/7/9,0.4,11.1,9.8,16,6.2,3.4,67.7,100,83.85,,,
9021,1991/7/10,0.6,13.15,11.1,18.7,7.6,11,57.1,100,78.55,,,
9021,1991/7/11,0,13,13.6,19.8,6.2,13,46.4,100,73.2,,,
9021,1991/7/12,0,13.2,15,20.7,5.7,12.7,43.8,100,71.9,,,
9021,1991/7/13,1.8,14.8,8.8,19.2,10.4,7.1,72,100,86,,,
9021,1991/7/14,1.4,17.75,10.7,23.1,12.4,11.8,49.6,97.3,73.45,,,
9021,1991/7/15,0,13.55,8.7,17.9,9.2,4.3,63.9,100,81.95,,,
9021,1991/7/16,21.6,13.5,7.2,17.1,9.9,9.3,67.2,100,83.6,,,
9021,1991/7/17,12.6,13.05,5.9,16,10.1,5.4,63.3,93.1,78.2,,,
9021,1991/7/18,6.6,11.35,7.5,15.1,7.6,6.5,71.7,100,85.85,,,
9021,1991/7/19,10.6,11.2,2.6,12.5,9.9,2.6,84.9,100,92.45,,,
9021,1991/7/20,8.2,12.1,6,15.1,9.1,3.5,62.4,92.6,77.5,,,
9021,1991/7/21,1.4,13.55,7.7,17.4,9.7,10.3,60.4,99.8,80.1,,,
9021,1991/7/22,0,12.25,7.5,16,8.5,5.4,70.4,100,85.2,,,
9021,1991/7/23,0.2,13.7,10.4,18.9,8.5,7.2,60,100,80,,,
9021,1991/7/24,16.4,15,6,18,12,10.1,67.9,99.9,83.9,,,
9021,1991/7/25,6.2,14.6,6.6,17.9,11.3,7.1,68.3,100,84.15,,,
9021,1991/7/26,4.6,12.55,6.3,15.7,9.4,3.6,78.5,100,89.25,,,
9021,1991/7/27,11,13.55,10.9,19,8.1,11.4,62.8,100,81.4,,,
9021,1991/7/28,0,14.55,12.1,20.6,8.5,13.5,47.4,100,73.7,,,
9021,1991/7/29,8.4,14.75,7.7,18.6,10.9,9.6,74.7,100,87.35,,,
9021,1991/7/30,4.6,15.45,6.1,18.5,12.4,8.7,70.5,100,85.25,,,
9021,1991/7/31,5.4,15.05,9.7,19.9,10.2,10.1,64.6,100,82.3,,,
9021,1991/8/1,18.4,15.9,4.6,18.2,13.6,9.6,45,60.4,52.7,,,
9021,1991/8/2,15.4,12.95,5.5,15.7,10.2,12.6,52.7,75.6,64.15,,,
9021,1991/8/3,5.6,14.7,6.6,18,11.4,7.8,63.5,97.2,80.35,,,
9021,1991/8/4,12,14.15,5.1,16.7,11.6,6.8,49.5,68.9,59.2,,,
9021,1991/8/5,3.2,13.1,5.4,15.8,10.4,10.2,59.6,84.9,72.25,,,
9021,1991/8/6,0,10.95,13.1,17.5,4.4,13,50,100,75,,,
9021,1991/8/7,0,12.45,11.1,18,6.9,12.1,55.8,100,77.9,,,
9021,1991/8/8,0,13.5,7.4,17.2,9.8,8.5,51,82.6,66.8,,,
9021,1991/8/9,0,15.6,9.6,20.4,10.8,10.5,44.7,82.7,63.7,,,
9021,1991/8/10,0,17.05,13.7,23.9,10.2,15.2,33.7,80.4,57.05,,,
9021,1991/8/11,0,13.45,13.7,20.3,6.6,14.7,55,100,77.5,,,
9021,1991/8/12,0,12.65,8.3,16.8,8.5,15.5,49.2,84.8,67,,,
9021,1991/8/13,0,12.1,14,19.1,5.1,15.8,45.3,100,72.65,,,
9021,1991/8/14,0,14.85,10.1,19.9,9.8,16,43.1,82.6,62.85,,,
9021,1991/8/15,0,15.8,12,21.8,9.8,16.1,36,77.6,56.8,,,
9021,1991/8/16,0,14.9,13,21.4,8.4,10.6,34.1,79,56.55,,,
9021,1991/8/17,0,15.3,11,20.8,9.8,12.4,57,100,78.5,,,
9021,1991/8/18,10,15.05,5.1,17.6,12.5,10.8,73.1,100,86.55,,,
9021,1991/8/19,2,15.95,6.1,19,12.9,9.9,56,82.7,69.35,,,
9021,1991/8/20,1.6,16,5.6,18.8,13.2,10.7,46.1,65.9,56,,,
9021,1991/8/21,0,13.25,11.3,18.9,7.6,12.4,56.4,100,78.2,,,
9021,1991/8/22,0.4,14.95,7.7,18.8,11.1,8.5,73.8,100,86.9,,,
9021,1991/8/23,0,12.35,10.1,17.4,7.3,17.1,50.3,97.8,74.05,,,
9021,1991/8/24,0,13.75,11.5,19.5,8,17.5,38.4,81.2,59.8,,,
9021,1991/8/25,0,16.5,16.6,24.8,8.2,17.6,25.9,74.5,50.2,,,
9021,1991/8/26,5.6,14.85,8.7,19.2,10.5,11.4,76.9,100,88.45,,,
9021,1991/8/27,7.4,12.95,7.1,16.5,9.4,14.4,65.6,100,82.8,,,
9021,1991/8/28,11.2,13.6,7.2,17.2,10,13.1,51,81.5,66.25,,,
9021,1991/8/29,2.8,12.7,8.6,17,8.4,11.2,51.6,90.8,71.2,,,
9021,1991/8/30,0,11.6,11.6,17.4,5.8,19,43.8,94.4,69.1,,,
9021,1991/8/31,0,11.6,13.8,18.5,4.7,8.2,47,100,73.5,,,
9021,1991/9/1,0.2,11.45,11.9,17.4,5.5,16.4,57.9,100,78.95,,,
9021,1991/9/2,0,13.6,7.8,17.5,9.7,7.7,50,83.2,66.6,,,
9021,1991/9/3,0,15.75,7.7,19.6,11.9,8.3,46.9,76.8,61.85,,,
9021,1991/9/4,0.4,15.5,9,20,11,13.7,64.2,100,82.1,,,
