station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,,
94030,1990/10/24,0,15.65,7.9,19.6,11.7,23.8,53.5,88.8,71.15,,,,
94030,1990/10/25,0,16.2,11.2,21.8,10.6,25.9,50.9,100,75.45,,,,
94030,1990/10/26,0,19.25,18.5,28.5,10,12.1,26,82.3,54.15,,,,
94030,1990/10/27,0.2,15.15,8.5,19.4,10.9,17.4,49.3,85.2,67.25,,,,
94030,1990/10/28,0,16.65,11.3,22.3,11,17.9,49,100,74.5,,,,
94030,1990/10/29,0,12.5,7.2,16.1,8.9,10,53.6,86,69.8,,,,
94030,1990/10/30,1.2,11.95,4.9,14.4,9.5,18.3,68.3,94.4,81.35,,,,
94030,1990/10/31,0,14.5,8.4,18.7,10.3,10.4,53.8,92.7,73.25,,,,
94030,1990/11/1,9.4,16.5,9,21,12,16.1,54.7,97,75.85,,,,
94030,1990/11/2,0.4,15.4,9.2,20,10.8,20.2,36.4,65.7,51.05,,,,
94030,1990/11/3,0,14.8,11.4,20.5,9.1,25.4,46.5,97,71.75,,,,
94030,1990/11/4,0,12.75,12.1,18.8,6.7,26.9,44.7,98.9,71.8,,,,
94030,1990/11/5,0,18.95,13.9,25.9,12,29.7,41.3,98.5,69.9,,,,
94030,1990/11/6,0,19.45,10.3,24.6,14.3,25.4,48.8,92.7,70.75,,,,
94030,1990/11/7,0.6,21.4,17.4,30.1,12.7,21.1,35.9,100,67.95,,,,
94030,1990/11/8,0,14.35,12.1,20.4,8.3,14,52.6,100,76.3,,,,
94030,1990/11/9,2.2,18.45,8.1,22.5,14.4,16.8,49.2,81.7,65.45,,,,
94030,1990/11/10,0,11.7,6.4,14.9,8.5,24.7,43.7,66.7,55.2,,,,
94030,1990/11/11,0,10.85,10.9,16.3,5.4,19.9,36.2,74.7,55.45,,,,
94030,1990/11/12,1,16.45,12.5,22.7,10.2,25.3,39.5,87.6,63.55,,,,
94030,1990/11/13,0,19.5,20.2,29.6,9.4,29.3,22.2,78.1,50.15,,,,
94030,1990/11/14,0,15.35,8.1,19.4,11.3,31.5,35.5,59.8,47.65,,,,
94030,1990/11/15,0,17.2,12.6,23.5,10.9,26.3,39,86.7,62.85,,,,
94030,1990/11/16,0.4,12.3,7.8,16.2,8.4,25.5,38.6,64.5,51.55,,,,
94030,1990/11/17,0.2,10.7,5.8,13.6,7.8,15.4,50.8,74.7,62.75,,,,
94030,1990/11/18,4.2,10.3,6,13.3,7.3,16.5,50.4,75.3,62.85,,,,
94030,1990/11/19,0.4,12.05,7.1,15.6,8.5,24.4,58.7,93.8,76.25,,,,
94030,1990/11/20,0,12.3,14,19.3,5.3,27.2,42,100,71,,,,
94030,1990/11/21,0,15.1,12.4,21.3,8.9,12.1,36.3,80.7,58.5,,,,
94030,1990/11/22,0.2,14.9,8.6,19.2,10.6,19.4,39.6,68.9,54.25,,,,
94030,1990/11/23,0.4,12.15,7.7,16,8.3,24.7,48.4,80.4,64.4,,,,
94030,1990/11/24,0,12.15,9.5,16.9,7.4,21.7,43.7,81.6,62.65,,,,
94030,1990/11/25,0,15.2,9.8,20.1,10.3,20.1,43.8,82.3,63.05,,,,
94030,1990/11/26,1.4,12.3,8.4,16.5,8.1,27.2,36.2,63,49.6,,,,
94030,1990/11/27,0,13.65,15.5,21.4,5.9,20.6,31.8,87.3,59.55,,,,
94030,1990/11/28,0,14.45,6.1,17.5,11.4,15.6,66,98,82,,,,
94030,1990/11/29,0,14.5,8.4,18.7,10.3,30.3,47.3,81.5,64.4,,,,
94030,1990/11/30,0,14.9,14,21.9,7.9,33.3,36.5,90.2,63.35,,,,
94030,1990/12/1,0,14.7,10.6,20,9.4,25.7,43.6,86.5,65.05,,,,
94030,1990/12/2,2.8,14,3.8,15.9,12.1,2,77.5,99.2,88.35,,,,
94030,1990/12/3,1,14.8,5.8,17.7,11.9,13.3,62.2,90.5,76.35,,,,
94030,1990/12/4,1,17.65,12.7,24,11.3,25.7,45.9,100,72.95,,,,
94030,1990/12/5,1.8,24.85,21.9,35.8,13.9,21.9,25.7,95.1,60.4,,,,
94030,1990/12/6,0,19.3,4.8,21.7,16.9,25.6,61.7,83.1,72.4,,,,
94030,1990/12/7,2,18,9.4,22.7,13.3,12,55.1,99.6,77.35,,,,
94030,1990/12/8,5,16.8,7.4,20.5,13.1,21.8,42.7,68.4,55.55,,,,
94030,1990/12/9,2.8,11.7,3,13.2,10.2,3.1,77.8,94.9,86.35,,,,
94030,1990/12/10,18.2,11.75,8.3,15.9,7.6,24.9,49.3,85.3,67.3,,,,
94030,1990/12/11,0.6,14.05,14.9,21.5,6.6,31,31.6,83.2,57.4,,,,
94030,1990/12/12,0.4,11.7,7,15.2,8.2,26.4,43.4,69,56.2,,,,
94030,1990/12/13,0,14.3,11.4,20,8.6,26.1,41.9,87.8,64.85,,,,
94030,1990/12/14,1.2,13.9,7.2,17.5,10.3,20.6,52,83.1,67.55,,,,
94030,1990/12/15,2.8,12.15,10.3,17.3,7,22.9,47.6,93.9,70.75,,,,
94030,1990/12/16,0,11.8,12.2,17.9,5.7,34.2,39,87.4,63.2,,,,
94030,1990/12/17,0,13.95,12.1,20,7.9,23.3,48.8,100,74.4,,,,
94030,1990/12/18,0,16.55,10.3,21.7,11.4,32.4,45.9,88.3,67.1,,,,
94030,1990/12/19,0,11.9,8.8,16.3,7.5,12.2,53.4,95.6,74.5,,,,
94030,1990/12/20,0,15.2,7.4,18.9,11.5,19.7,54.5,87.8,71.15,,,,
94030,1990/12/21,0,17.25,11.5,23,11.5,23.3,46.6,96.6,71.6,,,,
94030,1990/12/22,0,18.6,12,24.6,12.6,20.1,42.4,89.8,66.1,,,,
94030,1990/12/23,4.8,16.85,7.5,20.6,13.1,25,56.9,91.6,74.25,,,,
94030,1990/12/24,6,13.9,11.6,19.7,8.1,30.6,30.1,63.9,47,,,,
94030,1990/12/25,0,17.2,11.4,22.9,11.5,17.2,45.5,93.7,69.6,,,,
94030,1990/12/26,0.1,14.95,9.7,19.8,10.1,32.8,28.6,53.4,41,,,,
94030,1990/12/27,0,13.1,8.6,17.4,8.8,8.6,42.8,75.1,58.95,,,,
94030,1990/12/28,7.6,15.4,11,20.9,9.9,24.7,42.1,85.3,63.7,,,,
94030,1990/12/29,0.3,17.55,8.5,21.8,13.3,32.9,35.6,60.9,48.25,,,,
94030,1990/12/30,0,15.9,16.6,24.2,7.6,34.9,31.1,90.1,60.6,,,,
94030,1990/12/31,0,16.3,11,21.8,10.8,23.1,54.8,100,77.4,,,,
94030,1991/1/1,2.2,16.15,8.7,20.5,11.8,27,43.6,75.9,59.75,,,,
94030,1991/1/2,0,19.95,20.5,30.2,9.7,33.5,26.1,93.1,59.6,,,,
94030,1991/1/3,0,27.65,23.7,39.5,15.8,32,24.4,97.5,60.95,,,,
94030,1991/1/4,13.4,15.55,0.9,16,15.1,3.3,82.5,87.5,85,,,,
94030,1991/1/5,1.2,15.85,8.9,20.3,11.4,22.3,43.7,77.2,60.45,,,,
94030,1991/1/6,0,16.2,12.4,22.4,10,23.7,35.5,78.2,56.85,,,,
94030,1991/1/7,0,15.5,7.4,19.2,11.8,17.3,41.4,66.5,53.95,,,,
94030,1991/1/8,0,16.4,10,21.4,11.4,29.8,35.7,67.6,51.65,,,,
94030,1991/1/9,0,16.2,13.2,22.8,9.6,34,46.1,100,73.05,,,,
94030,1991/1/10,0,23.2,22,34.2,12.2,33.4,22.9,86.6,54.75,,,,
94030,1991/1/11,0,25,23.4,36.7,13.3,26.9,25.8,100,62.9,,,,
94030,1991/1/12,0,18.1,9,22.6,13.6,29.4,36.1,63.6,49.85,,,,
94030,1991/1/13,0,19.1,14.8,26.5,11.7,27.9,33.8,85.1,59.45,,,,
94030,1991/1/14,0,17.5,7.2,21.1,13.9,17.2,57.2,90.1,73.65,,,,
94030,1991/1/15,0,14.95,9.1,19.5,10.4,16.6,41,73.8,57.4,,,,
94030,1991/1/16,0,17.65,11.5,23.4,11.9,30.8,37.9,78.3,58.1,,,,
94030,1991/1/17,0,15.3,11.2,20.9,9.7,28.5,43.3,89,66.15,,,,
94030,1991/1/18,2,12.35,4.1,14.4,10.3,4.8,59.8,78.3,69.05,,,,
94030,1991/1/19,0,15.6,9.2,20.2,11,16.6,44,79.3,61.65,,,,
94030,1991/1/20,0.2,17.3,11.8,23.2,11.4,21.6,41.2,86.9,64.05,,,,
94030,1991/1/21,0.2,12.3,11.8,18.2,6.4,26.2,40.7,88.5,64.6,,,,
94030,1991/1/22,0,17.3,12.4,23.5,11.1,23.7,44.9,98.4,71.65,,,,
94030,1991/1/23,0,18,9.8,22.9,13.1,30.1,49.8,92.3,71.05,,,,
94030,1991/1/24,8,15.8,3.6,17.6,14,1.5,76.1,95.8,85.95,,,,
94030,1991/1/25,36.2,18.9,9,23.4,14.4,13.7,66,100,83,,,,
94030,1991/1/26,2.6,19.9,11.4,25.6,14.2,18.4,38.1,77.2,57.65,,,,
94030,1991/1/27,0,19.1,8.2,23.2,15,20.9,44.7,74.5,59.6,,,,
94030,1991/1/28,0,15.6,8.4,19.8,11.4,23.5,37.7,64.6,51.15,,,,
94030,1991/1/29,0,14.35,8.3,18.5,10.2,16.4,40.9,70,55.45,,,,
94030,1991/1/30,0,18.65,10.7,24,13.3,23.6,41.2,80.6,60.9,,,,
94030,1991/1/31,0,15.25,9.1,19.8,10.7,22.5,31.6,56.8,44.2,,,,
94030,1991/2/1,0,14.7,7.4,18.4,11,24.7,40.2,64.8,52.5,,,,
94030,1991/2/2,0,18.6,21.8,29.5,7.7,28.6,22.8,89.5,56.15,,,,
94030,1991/2/3,0,20.1,13.4,26.8,13.4,31.3,30.7,70.3,50.5,,,,
94030,1991/2/4,0,16.2,11.8,22.1,10.3,26.4,39.5,83.9,61.7,,,,
94030,1991/2/5,0,17.65,8.1,21.7,13.6,21,37,61.7,49.35,,,,
94030,1991/2/6,0,13,10.6,18.3,7.7,15.3,47.1,94.3,70.7,,,,
94030,1991/2/7,0,16.6,12.8,23,10.2,23.7,41.3,93.3,67.3,,,,
94030,1991/2/8,0,17.5,13.8,24.4,10.6,27.5,28.8,68.9,48.85,,,,
94030,1991/2/9,0.2,18.6,11.2,24.2,13,26.9,36.1,72.8,54.45,,,,
94030,1991/2/10,0,15.65,10.1,20.7,10.6,20.7,34,65,49.5,,,,
94030,1991/2/11,0,14.15,12.3,20.3,8,26.1,40.3,89.5,64.9,,,,
94030,1991/2/12,0,15.45,11.3,21.1,9.8,21.4,46.4,95.8,71.1,,,,
94030,1991/2/13,0,17.7,13.8,24.6,10.8,18.6,37.8,90.4,64.1,,,,
94030,1991/2/14,0,16.65,4.3,18.8,14.5,12.2,48.9,64.2,56.55,,,,
94030,1991/2/15,0.4,10.55,9.3,15.2,5.9,16.5,47.5,88.4,67.95,,,,
94030,1991/2/16,3.4,11.25,6.5,14.5,8,19.5,59.4,91.4,75.4,,,,
94030,1991/2/17,13.2,12.15,9.1,16.7,7.6,25.3,53.7,97.8,75.75,,,,
94030,1991/2/18,0,15.7,21,26.2,5.2,28,30,100,65,,,,
94030,1991/2/19,0,16.1,8.8,20.5,11.7,26.6,34.8,61.1,47.95,,,,
94030,1991/2/20,0,15.45,12.3,21.6,9.3,16.2,33.7,74.3,54,,,,
94030,1991/2/21,0,15.4,13.2,22,8.8,23.3,45,100,72.5,,,,
94030,1991/2/22,0,14.85,9.1,19.4,10.3,22.2,48,86.3,67.15,,,,
94030,1991/2/23,0,13.3,10.6,18.6,8,23.8,39.7,79.3,59.5,,,,
94030,1991/2/24,0,19,18.6,28.3,9.7,24.9,30.9,98.9,64.9,,,,
94030,1991/2/25,0,23.8,20.8,34.2,13.4,23,25.1,87.9,56.5,,,,
94030,1991/2/26,0,14.5,5.6,17.3,11.7,14.7,41,58.9,49.95,,,,
94030,1991/2/27,0,12.85,10.3,18,7.7,22.8,38.3,75.2,56.75,,,,
94030,1991/2/28,0,13.2,13.8,20.1,6.3,6.4,40,98.5,69.25,,,,
94030,1991/3/1,3.2,10.4,8.6,14.7,6.1,17.6,47.9,85,66.45,,,,
94030,1991/3/2,0.2,14.85,15.1,22.4,7.3,22.2,32.1,85.1,58.6,,,,
94030,1991/3/3,0,16.95,9.7,21.8,12.1,13.3,44,81.5,62.75,,,,
94030,1991/3/4,0.2,12.8,11.8,18.7,6.9,3.3,36.7,79.4,58.05,,,,
94030,1991/3/5,0,11.6,9.8,16.5,6.7,18.9,45.8,87.7,66.75,,,,
94030,1991/3/6,0,15.4,19.2,25,5.8,22.7,29.4,100,64.7,,,,
94030,1991/3/7,0,22.35,26.1,35.4,9.3,22.6,25.6,100,62.8,,,,
94030,1991/3/8,0,16,15.2,23.6,8.4,21.2,44,100,72,,,,
94030,1991/3/9,1.6,15.05,4.9,17.5,12.6,2,80.5,100,90.25,,,,
94030,1991/3/10,9.8,14.4,10.6,19.7,9.1,20.7,37.1,73.6,55.35,,,,
94030,1991/3/11,0,13,5.8,15.9,10.1,14.9,50.4,73.7,62.05,,,,
94030,1991/3/12,0.4,10.5,11.6,16.3,4.7,17.5,43.2,93.7,68.45,,,,
94030,1991/3/13,0,13.75,13.9,20.7,6.8,18.9,36.9,91.1,64,,,,
94030,1991/3/14,0,14.6,12,20.6,8.6,22.1,44.1,95.8,69.95,,,,
94030,1991/3/15,0,16.2,9.4,20.9,11.5,21.1,55.5,100,77.75,,,,
94030,1991/3/16,0,17.25,8.5,21.5,13,19.7,51.5,88.2,69.85,,,,
94030,1991/3/17,0,16.15,13.1,22.7,9.6,14.6,40.6,93.8,67.2,,,,
94030,1991/3/18,2.2,16.05,7.5,19.8,12.3,10.2,63.3,100,81.65,,,,
94030,1991/3/19,3.2,17.1,6.6,20.4,13.8,11,55.5,84.3,69.9,,,,
94030,1991/3/20,0,12.85,6.9,16.3,9.4,12.6,60.5,95,77.75,,,,
94030,1991/3/21,2.2,10.45,5.7,13.3,7.6,6,64.2,93.9,79.05,,,,
94030,1991/3/22,13.8,11.75,7.3,15.4,8.1,7.7,68.1,100,84.05,,,,
94030,1991/3/23,0.8,11.5,5.2,14.1,8.9,7.9,49.8,70.2,60,,,,
94030,1991/3/24,0,11.45,7.1,15,7.9,9.9,50.5,80.8,65.65,,,,
94030,1991/3/25,0,11.7,13.2,18.3,5.1,20,40.4,96.8,68.6,,,,
94030,1991/3/26,0,12.45,11.3,18.1,6.8,4.5,54.9,100,77.45,,,,
94030,1991/3/27,4.2,14.15,9.9,19.1,9.2,9.1,48,91.2,69.6,,,,
94030,1991/3/28,0,16.8,12.8,23.2,10.4,17,43.6,98.4,71,,,,
94030,1991/3/29,0,17.35,16.9,25.8,8.9,18.3,39.1,100,69.55,,,,
94030,1991/3/30,0,17.6,9.6,22.4,12.8,14,51,93.4,72.2,,,,
94030,1991/3/31,0.8,14.2,12.6,20.5,7.9,10.8,34.8,78.9,56.85,,,,
94030,1991/4/1,0.6,10.9,4.6,13.2,8.6,10.1,52.8,71.6,62.2,,,,
94030,1991/4/2,0.8,11.5,12.6,17.8,5.2,13.4,39.3,90.5,64.9,,,,
94030,1991/4/3,0,14.95,10.9,20.4,9.5,7.7,54.7,100,77.35,,,,
94030,1991/4/4,0,17.2,6.4,20.4,14,8.6,56.4,84.5,70.45,,,,
94030,1991/4/5,6.6,14.8,6.4,18,11.6,7.5,64,96.7,80.35,,,,
94030,1991/4/6,0.2,15.25,8.5,19.5,11,13.3,55.6,96.1,75.85,,,,
94030,1991/4/7,0,11.45,5.1,14,8.9,11.9,70.1,98.3,84.2,,,,
94030,1991/4/8,0,10.3,14.6,17.6,3,12.9,39.8,100,69.9,,,,
94030,1991/4/9,0,13.6,17.8,22.5,4.7,15.5,34.9,100,67.45,,,,
94030,1991/4/10,0,12.85,9.1,17.4,8.3,10.9,62.4,100,81.2,,,,
94030,1991/4/11,0,12.85,11.1,18.4,7.3,7.7,51.5,100,75.75,,,,
94030,1991/4/12,0,15.9,12.8,22.3,9.5,12.3,52.4,100,76.2,,,,
94030,1991/4/13,0,17.3,8.6,21.6,13,12.3,53.5,92.2,72.85,,,,
94030,1991/4/14,0,13.75,6.7,17.1,10.4,13.4,58,89.7,73.85,,,,
94030,1991/4/15,7.4,11.7,5.4,14.4,9,12.4,64.7,92.4,78.55,,,,
94030,1991/4/16,0.2,12.8,8.8,17.2,8.4,5.8,43.3,77.2,60.25,,,,
94030,1991/4/17,0.4,14.2,5.2,16.8,11.6,6.4,59.6,83.5,71.55,,,,
94030,1991/4/18,0.6,9.65,9.7,14.5,4.8,11.3,43,82.6,62.8,,,,
94030,1991/4/19,0,13.25,11.5,19,7.5,5.1,39.2,83,61.1,,,,
94030,1991/4/20,0.8,11,15.8,18.9,3.1,13.2,33.9,97,65.45,,,,
94030,1991/4/21,2.8,9.4,6.4,12.6,6.2,6,65.2,100,82.6,,,,
94030,1991/4/22,5.2,8.35,8.1,12.4,4.3,9.5,53.5,92.8,73.15,,,,
94030,1991/4/23,0,8.8,6.6,12.1,5.5,7.5,53.2,83.1,68.15,,,,
94030,1991/4/24,0,8.15,11.3,13.8,2.5,12.7,53.3,100,76.65,,,,
94030,1991/4/25,0,10,8.6,14.3,5.7,7.2,63.8,100,81.9,,,,
94030,1991/4/26,0.4,11.45,7.9,15.4,7.5,9.3,68.6,100,84.3,,,,
94030,1991/4/27,0,10.95,8.7,15.3,6.6,11.8,58.7,100,79.35,,,,
94030,1991/4/28,0,10.95,12.5,17.2,4.7,9.7,47.4,100,73.7,,,,
94030,1991/4/29,0,10.7,10,15.7,5.7,8.6,57.8,100,78.9,,,,
94030,1991/4/30,0,11.6,10,16.6,6.6,7.5,54,100,77,,,,
94030,1991/5/1,0,11.7,11.8,17.6,5.8,7.5,47.7,100,73.85,,,,
94030,1991/5/2,0.4,9.15,4.9,11.6,6.7,9.5,58.6,81.6,70.1,,,,
94030,1991/5/3,4.4,10.25,9.1,14.8,5.7,5.9,52.9,97.2,75.05,,,,
94030,1991/5/4,0,13.45,9.7,18.3,8.6,10.3,50.9,95.8,73.35,,,,
94030,1991/5/5,0,11.25,12.1,17.3,5.2,9.9,47.1,100,73.55,,,,
94030,1991/5/6,0,12.1,8,16.1,8.1,5.2,57.4,97.3,77.35,,,,
94030,1991/5/7,0,12.5,9.4,17.2,7.8,10.1,60.2,100,80.1,,,,
94030,1991/5/8,0,9.5,4.8,11.9,7.1,7.7,57.5,79.4,68.45,,,,
94030,1991/5/9,0,10.15,9.1,14.7,5.6,10.1,50.9,93.5,72.2,,,,
94030,1991/5/10,0,11.75,5.7,14.6,8.9,6.2,54.2,79,66.6,,,,
94030,1991/5/11,0,10.5,12,16.5,4.5,9,52.2,100,76.1,,,,
94030,1991/5/12,0,11.25,9.3,15.9,6.6,9,54.3,100,77.15,,,,
94030,1991/5/13,0,10.55,12.1,16.6,4.5,8.8,45.6,100,72.8,,,,
94030,1991/5/14,0,9.75,9.5,14.5,5,6.8,52.1,98.6,75.35,,,,
94030,1991/5/15,0,9.8,9,14.3,5.3,7,52.8,96.6,74.7,,,,
94030,1991/5/16,0,12.75,6.9,16.2,9.3,7.1,50.5,79.4,64.95,,,,
94030,1991/5/17,0.4,10.15,5.7,13,7.3,6,66.1,96.9,81.5,,,,
94030,1991/5/18,0,9.55,6.5,12.8,6.3,7.5,63,97.5,80.25,,,,
94030,1991/5/19,0,9.85,5.9,12.8,6.9,6.2,67,99.6,83.3,,,,
94030,1991/5/20,0,10.95,7.7,14.8,7.1,7.5,58.8,98.2,78.5,,,,
94030,1991/5/21,0,8.35,15.3,16,0.7,9.1,41.3,100,70.65,,,,
94030,1991/5/22,0,7.7,10.2,12.8,2.6,8.6,53.5,100,76.75,,,,
94030,1991/5/23,0,9.85,11.9,15.8,3.9,8.1,53,100,76.5,,,,
94030,1991/5/24,0,10.9,9.2,15.5,6.3,4.8,60.2,100,80.1,,,,
94030,1991/5/25,0,11.1,8.8,15.5,6.7,7.1,59.1,100,79.55,,,,
94030,1991/5/26,0.2,12.2,6.6,15.5,8.9,3.6,69.3,100,84.65,,,,
94030,1991/5/27,0.6,10.75,7.7,14.6,6.9,7.6,62,100,81,,,,
94030,1991/5/28,0,8.45,10.9,13.9,3,7.4,49.1,100,74.55,,,,
94030,1991/5/29,0,8.15,12.1,14.2,2.1,7.5,47.6,100,73.8,,,,
94030,1991/5/30,0,8.75,12.5,15,2.5,7,42.2,98.5,70.35,,,,
94030,1991/5/31,0,9.9,12,15.9,3.9,6,31.6,70.6,51.1,,,,
94030,1991/6/1,0,11.95,6.3,15.1,8.8,1.7,65.9,99.8,82.85,,,,
94030,1991/6/2,0,12.8,4.8,15.2,10.4,3,68.9,94.4,81.65,,,,
94030,1991/6/3,0,13.25,9.5,18,8.5,6.3,51.4,95.6,73.5,,,,
94030,1991/6/4,0,11.8,7.4,15.5,8.1,4.6,54.5,88.9,71.7,,,,
94030,1991/6/5,0,7.6,12.4,13.8,1.4,6.7,47.6,100,73.8,,,,
94030,1991/6/6,0,9.15,12.5,15.4,2.9,5.2,46.3,100,73.15,,,,
94030,1991/6/7,0,10.55,10.5,15.8,5.3,3.5,72.5,100,86.25,,,,
94030,1991/6/8,0.2,13.7,4.2,15.8,11.6,3.1,77.5,100,88.75,,,,
94030,1991/6/9,1.8,11.6,3.2,13.2,10,3.8,80.5,99.4,89.95,,,,
94030,1991/6/10,1.4,10.95,3.9,12.9,9,3.6,75.3,97.6,86.45,,,,
94030,1991/6/11,1.2,10.25,4.5,12.5,8,3.2,81.5,100,90.75,,,,
94030,1991/6/12,0.2,9.3,4.2,11.4,7.2,2.5,77.2,100,88.6,,,,
94030,1991/6/13,0,9.75,5.7,12.6,6.9,6.1,62.4,91.5,76.95,,,,
94030,1991/6/14,0,7.45,10.7,12.8,2.1,4.6,48.7,100,74.35,,,,
94030,1991/6/15,0.4,8.15,6.9,11.6,4.7,3.4,67.4,100,83.7,,,,
94030,1991/6/16,4,10.8,8.2,14.9,6.7,4.1,62.6,100,81.3,,,,
94030,1991/6/17,7.4,8.45,4.5,10.7,6.2,4.9,59.9,81.3,70.6,,,,
94030,1991/6/18,0,7.85,10.7,13.2,2.5,6.4,46.8,97.1,71.95,,,,
94030,1991/6/19,0,9.7,8.8,14.1,5.3,2.7,50.4,91,70.7,,,,
94030,1991/6/20,0,11.15,11.7,17,5.3,4,42.9,93.2,68.05,,,,
94030,1991/6/21,1.2,8.05,4.7,10.4,5.7,1.4,58.7,80.8,69.75,,,,
94030,1991/6/22,4.6,8.1,13,14.6,1.6,1.9,40.9,99.2,70.05,,,,
94030,1991/6/23,4,8.65,9.3,13.3,4,4.4,67.5,100,83.75,,,,
94030,1991/6/24,0.2,6.8,11.6,12.6,1,4.7,43.9,97.5,70.7,,,,
94030,1991/6/25,0.4,10.05,15.1,17.6,2.5,4.9,42.3,100,71.15,,,,
94030,1991/6/26,3.6,8.4,4.6,10.7,6.1,5.6,61.4,84,72.7,,,,
94030,1991/6/27,0,7.45,9.7,12.3,2.6,5.6,49,95.1,72.05,,,,
94030,1991/6/28,3.6,8.55,9.1,13.1,4,2.9,57.7,100,78.85,,,,
94030,1991/6/29,5.8,10.65,6.5,13.9,7.4,5.6,55.4,85.5,70.45,,,,
94030,1991/6/30,0,9.2,7.2,12.8,5.6,5,48.7,79.2,63.95,,,,
94030,1991/7/1,0,9.25,9.7,14.1,4.4,4.8,54.1,100,77.05,,,,
94030,1991/7/2,0,8.2,9.8,13.1,3.3,6.2,52.4,100,76.2,,,,
94030,1991/7/3,0,7.35,11.1,12.9,1.8,5.7,53.1,100,76.55,,,,
94030,1991/7/4,0,9.7,10.2,14.8,4.6,1,51.1,100,75.55,,,,
94030,1991/7/5,0,11.7,5.4,14.4,9,2.8,63.4,90.7,77.05,,,,
94030,1991/7/6,0.8,10.85,4.3,13,8.7,5.3,64.1,85.4,74.75,,,,
94030,1991/7/7,0,9.15,11.7,15,3.3,6.4,46.9,100,73.45,,,,
94030,1991/7/8,0,7.65,8.7,12,3.3,5.2,65.6,100,82.8,,,,
94030,1991/7/9,1.2,9.8,6.6,13.1,6.5,4.7,67.7,100,83.85,,,,
94030,1991/7/10,0.2,10.5,5.8,13.4,7.6,2.6,78.1,100,89.05,,,,
94030,1991/7/11,0.4,12.55,3.7,14.4,10.7,2.2,64.7,82.4,73.55,,,,
94030,1991/7/12,11.4,11.7,2.8,13.1,10.3,2.2,85.6,100,92.8,,,,
94030,1991/7/13,5.8,10.75,5.9,13.7,7.8,4.4,74.7,100,87.35,,,,
94030,1991/7/14,0,10.9,6,13.9,7.9,5.8,66.8,99.6,83.2,,,,
94030,1991/7/15,2.6,8.95,6.7,12.3,5.6,4.9,65.1,100,82.55,,,,
94030,1991/7/16,0,9.25,3.9,11.2,7.3,5.7,70.7,92,81.35,,,,
94030,1991/7/17,0,7.25,4.7,9.6,4.9,5.5,56.1,77.4,66.75,,,,
94030,1991/7/18,0,4.6,11.4,10.3,-1.1,7.4,43.9,97.6,70.75,,,,
94030,1991/7/19,0,7.35,14.1,14.4,0.3,5.8,44.5,100,72.25,,,,
94030,1991/7/20,4.8,8.3,7.2,11.9,4.7,3.8,57.5,93.7,75.6,,,,
94030,1991/7/21,0.2,7.6,2,8.6,6.6,5.6,59.1,67.8,63.45,,,,
94030,1991/7/22,0,3.7,5.2,6.3,1.1,6.7,50.3,72.6,61.45,,,,
94030,1991/7/23,0,5,8.6,9.3,0.7,5.9,43.6,79.4,61.5,,,,
94030,1991/7/24,0.6,4.25,5.5,7,1.5,6.1,60.9,89.6,75.25,,,,
94030,1991/7/25,0,6.1,7,9.6,2.6,7.2,46.9,76.1,61.5,,,,
94030,1991/7/26,0.4,7.45,9.5,12.2,2.7,7.6,47.9,91.7,69.8,,,,
94030,1991/7/27,0,7.2,11.6,13,1.4,4.5,43.4,96.2,69.8,,,,
94030,1991/7/28,0,7.6,8.6,11.9,3.3,7.2,50.3,90.5,70.4,,,,
94030,1991/7/29,0,10,8.2,14.1,5.9,5.9,51,88.4,69.7,,,,
94030,1991/7/30,0,8.7,6.2,11.8,5.6,7.1,50.6,77,63.8,,,,
94030,1991/7/31,0,6.35,9.7,11.2,1.5,8.6,47.4,92.6,70,,,,
94030,1991/8/1,0,5,11.8,10.9,-0.9,8.9,41.4,94.4,67.9,,,,
94030,1991/8/2,0,6.5,13.6,13.3,-0.3,10.6,40,100,70,,,,
94030,1991/8/3,0,8,12.4,14.2,1.8,2.9,47.6,100,73.8,,,,
94030,1991/8/4,0,11.9,10.4,17.1,6.7,6.3,44.1,87.7,65.9,,,,
94030,1991/8/5,3.2,10.85,5.5,13.6,8.1,5.5,52,75,63.5,,,,
94030,1991/8/6,9.8,8.9,4.4,11.1,6.7,6.5,51.5,69.3,60.4,,,,
94030,1991/8/7,9.6,8.45,4.7,10.8,6.1,5.4,54.9,75.5,65.2,,,,
94030,1991/8/8,0,5.75,7.9,9.7,1.8,5.7,53.2,92,72.6,,,,
94030,1991/8/9,5.2,6.8,8,10.8,2.8,9.7,51.8,89.7,70.75,,,,
94030,1991/8/10,0,10.25,8.9,14.7,5.8,8,51.4,93.3,72.35,,,,
94030,1991/8/11,0,11.5,8.8,15.9,7.1,8.9,46,82.3,64.15,,,,
94030,1991/8/12,7.6,8.8,5.2,11.4,6.2,4.7,72.8,100,86.4,,,,
94030,1991/8/13,0,6.75,5.1,9.3,4.2,3.5,63.2,89.8,76.5,,,,
94030,1991/8/14,5.8,5.5,6.2,8.6,2.4,3.6,54.6,84,69.3,,,,
94030,1991/8/15,22.2,5.45,5.3,8.1,2.8,6.2,63.9,92.4,78.15,,,,
94030,1991/8/16,3,4.5,5.8,7.4,1.6,6.4,60.3,90.4,75.35,,,,
