station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,metadata,
40458,1990/11/8,25.8,21.35,5.9,24.3,18.4,20,69.8,100,84.9,,
40458,1990/11/9,10.4,22.6,8.2,26.7,18.5,28.7,60.2,99.1,79.65,,
40458,1990/11/10,0,24.8,13.6,31.6,18,30.7,47.3,100,73.65,,
40458,1990/11/11,0,24.2,8.4,28.4,20,30.8,29.2,48.4,38.8,,
40458,1990/11/12,0,20.2,8.8,24.6,15.8,31.3,51.1,88.1,69.6,,
40458,1990/11/13,0,20.4,8.8,24.8,16,27.2,50.5,87,68.75,,
40458,1990/11/14,0,21.15,9.5,25.9,16.4,30.9,50.6,90.7,70.65,,
40458,1990/11/15,0,21.65,11.7,27.5,15.8,32,50.9,100,75.45,,
40458,1990/11/16,0,22.95,11.7,28.8,17.1,31.1,48.5,98.5,73.5,,
40458,1990/11/17,0,28.8,18.2,37.9,19.7,29.8,31.3,89.8,60.55,,
40458,1990/11/18,0,24.15,6.7,27.5,20.8,28.3,50.7,75.8,63.25,,
40458,1990/11/19,0,21.35,7.7,25.2,17.5,28.4,33.7,54,43.85,,
40458,1990/11/20,0,20.4,9.8,25.3,15.5,32,42.8,78.4,60.6,,
40458,1990/11/21,0,21.05,10.1,26.1,16,28.9,50.9,94.7,72.8,,
40458,1990/11/22,0,22.6,11.8,28.5,16.7,31.5,45.2,92.6,68.9,,
40458,1990/11/23,0.8,25.45,12.1,31.5,19.4,13.3,42.4,87,64.7,,
40458,1990/11/24,0,24.2,10.2,29.3,19.1,29.7,34.1,62.9,48.5,,
40458,1990/11/25,0,23.6,8.2,27.7,19.5,30.4,51.2,83.9,67.55,,
40458,1990/11/26,0.2,24.5,10,29.5,19.5,31.6,63.6,100,81.8,,
40458,1990/11/27,0,24.85,7.9,28.8,20.9,28.5,57.6,92.3,74.95,,
40458,1990/11/28,0,23.65,8.5,27.9,19.4,23.5,59.4,99,79.2,,
40458,1990/11/29,0,24.25,6.9,27.7,20.8,24.9,58.2,88,73.1,,
40458,1990/11/30,0,24.05,9.1,28.6,19.5,31.7,46,79.4,62.7,,
40458,1990/12/1,0,23.9,12.8,30.3,17.5,30,43.6,94.1,68.85,,
40458,1990/12/2,0,25.1,12.4,31.3,18.9,28.6,43.3,90.7,67,,
40458,1990/12/3,0,25.6,9.8,30.5,20.7,20,47.4,84.8,66.1,,
40458,1990/12/4,0.4,24.9,9.6,29.7,20.1,22.3,52.5,93.1,72.8,,
40458,1990/12/5,18.2,23,6.8,26.4,19.6,15.4,64.2,96.9,80.55,,
40458,1990/12/6,1.8,23.75,7.7,27.6,19.9,28.2,67.2,100,83.6,,
40458,1990/12/7,0,23.35,9.5,28.1,18.6,28.8,60.8,100,80.4,,
40458,1990/12/8,0,24.9,8.8,29.3,20.5,26.4,58.4,98.7,78.55,,
40458,1990/12/9,0,25.15,9.5,29.9,20.4,31.3,52.4,92.3,72.35,,
40458,1990/12/10,0,26.95,7.5,30.7,23.2,20.9,54.3,84.4,69.35,,
40458,1990/12/11,4.6,27.1,11.2,32.7,21.5,33.4,21.4,41.4,31.4,,
40458,1990/12/12,0,24.4,7,27.9,20.9,24.9,48.4,73.7,61.05,,
40458,1990/12/13,0,24.4,8.6,28.7,20.1,18.8,55.4,92.7,74.05,,
40458,1990/12/14,2.2,25,7.6,28.8,21.2,17.5,62.1,97.8,79.95,,
40458,1990/12/15,0,27.1,12,33.1,21.1,32.2,49,99.2,74.1,,
40458,1990/12/16,0,25.95,6.9,29.4,22.5,31.4,59.5,89.6,74.55,,
40458,1990/12/17,0,25.15,8.7,29.5,20.8,32.4,57.2,96.1,76.65,,
40458,1990/12/18,0,24.25,10.3,29.4,19.1,32.8,54.4,100,77.2,,
40458,1990/12/19,0,25.2,10.6,30.5,19.9,32.7,52,97.7,74.85,,
40458,1990/12/20,0,25.65,10.5,30.9,20.4,31.9,50.6,94.3,72.45,,
40458,1990/12/21,0,27.65,9.9,32.6,22.7,30.6,51,91,71,,
40458,1990/12/22,3,27.1,8,31.1,23.1,28.9,61.1,97.7,79.4,,
40458,1990/12/23,22,28.15,11.7,34,22.3,31.7,52.8,100,76.4,,
40458,1990/12/24,5.2,27.85,9.5,32.6,23.1,29,51.8,90.3,71.05,,
40458,1990/12/25,0,26.3,5.8,29.2,23.4,21.7,57,80.3,68.65,,
40458,1990/12/26,0,26.4,7.2,30,22.8,16.9,60.1,91.9,76,,
40458,1990/12/27,0,27,8,31,23,29.3,61,97.6,79.3,,
40458,1990/12/28,1.2,27.5,7,31,24,20.8,63.7,95.9,79.8,,
40458,1990/12/29,0,26.85,6.9,30.3,23.4,11.9,65.3,98,81.65,,
40458,1990/12/30,0.6,26.2,4.8,28.6,23.8,9.5,72.1,95.7,83.9,,
40458,1990/12/31,5.6,25.35,7.7,29.2,21.5,20.2,63.2,99.9,81.55,,
40458,1991/1/1,0.8,25.8,7.6,29.6,22,25.4,64.4,100,82.2,,
40458,1991/1/2,1.4,25.3,7,28.8,21.8,21.5,67.2,100,83.6,,
40458,1991/1/3,7,25.35,7.1,28.9,21.8,26.4,53.7,82,67.85,,
40458,1991/1/4,0,25.6,5.8,28.5,22.7,21.5,54.2,76.5,65.35,,
40458,1991/1/5,0,25.55,3.5,27.3,23.8,8.6,68.1,83.8,75.95,,
40458,1991/1/6,5,27.55,6.9,31,24.1,14.9,66.3,99.3,82.8,,
40458,1991/1/7,14.2,24.05,8.7,28.4,19.7,31.4,54.8,92.4,73.6,,
40458,1991/1/8,0,23.95,7.7,27.8,20.1,28,58.4,92.7,75.55,,
40458,1991/1/9,0,24.3,7,27.8,20.8,31.4,49.3,74.9,62.1,,
40458,1991/1/10,0.2,23.05,8.9,27.5,18.6,28.3,53.1,91,72.05,,
40458,1991/1/11,0,22.75,11.7,28.6,16.9,23.9,51.1,100,75.55,,
40458,1991/1/12,0,23.7,9.8,28.6,18.8,31.3,55.4,100,77.7,,
40458,1991/1/13,0,24.3,9.6,29.1,19.5,31.9,52.6,93.6,73.1,,
40458,1991/1/14,0,24.65,9.3,29.3,20,27.7,52,90.7,71.35,,
40458,1991/1/15,0,25,8.2,29.1,20.9,26.8,58.3,95.1,76.7,,
40458,1991/1/16,0,25.1,10,30.1,20.1,16.6,51.8,94,72.9,,
40458,1991/1/17,0,24.7,5.8,27.6,21.8,8.1,68,96.1,82.05,,
40458,1991/1/18,13.4,23.35,7.9,27.3,19.4,15.5,63.7,100,81.85,,
40458,1991/1/19,1,25,11.2,30.6,19.4,30.7,57.4,100,78.7,,
40458,1991/1/20,0,28.2,9.6,33,23.4,21,57.8,100,78.9,,
40458,1991/1/21,12.8,26.4,9.2,31,21.8,29.5,57.4,98.8,78.1,,
40458,1991/1/22,12,25.15,10.7,30.5,19.8,30.1,58.2,100,79.1,,
40458,1991/1/23,0,26.6,7.2,30.2,23,27.6,65.2,99.7,82.45,,
40458,1991/1/24,0,28.35,6.5,31.6,25.1,23.6,58.7,85.7,72.2,,
40458,1991/1/25,2.8,27.9,8.2,32,23.8,21,58,93.6,75.8,,
40458,1991/1/26,0.4,28.05,6.3,31.2,24.9,19.1,62.1,89.6,75.85,,
40458,1991/1/27,6.4,26.9,7.6,30.7,23.1,14.5,63.4,99.1,81.25,,
40458,1991/1/28,1.6,25.45,5.9,28.4,22.5,10.9,58.7,83.3,71,,
40458,1991/1/29,0,26.25,11.1,31.8,20.7,29.4,50,96.3,73.15,,
40458,1991/1/30,0,26.45,5.3,29.1,23.8,15,71.7,98.1,84.9,,
40458,1991/1/31,6.8,24.7,9.6,29.5,19.9,30.3,59.2,100,79.6,,
40458,1991/2/1,0,25.7,11.2,31.3,20.1,31,53.6,100,76.8,,
40458,1991/2/2,0,25.7,7.2,29.3,22.1,28.5,56.7,86.9,71.8,,
40458,1991/2/3,0,25.05,7.1,28.6,21.5,22.5,54.2,82.7,68.45,,
40458,1991/2/4,0,24.5,9,29,20,30.6,51.7,88.6,70.15,,
40458,1991/2/5,0,23.8,9.2,28.4,19.2,20.4,59.5,100,79.75,,
40458,1991/2/6,10.4,24.15,5.3,26.8,21.5,8.4,74.1,100,87.05,,
40458,1991/2/7,65.4,26.55,7.7,30.4,22.7,20.5,71.4,100,85.7,,
40458,1991/2/8,8.8,27.65,7.3,31.3,24,16.4,67.2,100,83.6,,
40458,1991/2/9,18.4,26.55,6.9,30,23.1,19,66.2,99.5,82.85,,
40458,1991/2/10,0.4,27.7,8.6,32,23.4,29.3,62.3,100,81.15,,
40458,1991/2/11,0,27.35,8.9,31.8,22.9,26.6,50.8,85.6,68.2,,
40458,1991/2/12,0,26.25,6.1,29.3,23.2,22.9,64,91.8,77.9,,
40458,1991/2/13,0.4,26.05,7.5,29.8,22.3,26.6,65.8,100,82.9,,
40458,1991/2/14,0,25.75,8.1,29.8,21.7,26.9,63.9,100,81.95,,
40458,1991/2/15,0,25.25,8.9,29.7,20.8,28,61.9,100,80.95,,
40458,1991/2/16,0,26.95,10.9,32.4,21.5,29.4,54.5,100,77.25,,
40458,1991/2/17,0,26.2,4.2,28.3,24.1,15.2,66,84.6,75.3,,
40458,1991/2/18,0.4,24.15,3.5,25.9,22.4,6.6,73.6,90.8,82.2,,
40458,1991/2/19,2.6,23.55,8.7,27.9,19.2,26.6,56.7,95.8,76.25,,
40458,1991/2/20,0,23,10.2,28.1,17.9,26.9,51.3,95.1,73.2,,
40458,1991/2/21,0,23.5,9.6,28.3,18.7,25.5,48.1,85.8,66.95,,
40458,1991/2/22,0,23.8,9.8,28.7,18.9,25.4,53.6,96.7,75.15,,
40458,1991/2/23,0,23.2,9,27.7,18.7,17.1,57.6,99.3,78.45,,
40458,1991/2/24,2,23.7,9.4,28.4,19,24.9,56.4,99.3,77.85,,
40458,1991/2/25,6.4,24.45,9.3,29.1,19.8,25,57.6,100,78.8,,
40458,1991/2/26,0.4,24.3,9.2,28.9,19.7,24.9,58.3,100,79.15,,
40458,1991/2/27,0,24.65,9.1,29.2,20.1,28.1,52.8,91,71.9,,
40458,1991/2/28,0,22.15,8.5,26.4,17.9,14.2,62.8,100,81.4,,
40458,1991/3/1,2,24.15,11.5,29.9,18.4,21.7,54.5,100,77.25,,
40458,1991/3/2,16.6,23.45,4.1,25.5,21.4,11.5,65.9,84.4,75.15,,
40458,1991/3/3,0,21.85,7.5,25.6,18.1,20.2,58.2,92,75.1,,
40458,1991/3/4,4,22.35,8.1,26.4,18.3,17.2,59.9,98,78.95,,
40458,1991/3/5,6.2,23.25,9.7,28.1,18.4,26.1,54.2,97.4,75.8,,
40458,1991/3/6,0,23.45,9.3,28.1,18.8,22.4,57.3,100,78.65,,
40458,1991/3/7,4.4,24.05,7.9,28,20.1,24.6,59.5,95.7,77.6,,
40458,1991/3/8,6.6,24.1,9,28.6,19.6,22.2,57.7,99.1,78.4,,
40458,1991/3/9,4.4,23.7,9.2,28.3,19.1,22.4,60.3,100,80.15,,
40458,1991/3/10,1.8,23.35,9.1,27.9,18.8,16.5,58.8,100,79.4,,
40458,1991/3/11,0,23.3,9.6,28.1,18.5,24,55,98.2,76.6,,
40458,1991/3/12,0,23.4,12,29.4,17.4,25.5,49.8,100,74.9,,
40458,1991/3/13,7.4,22.9,6.2,26,19.8,13.7,68.1,99.2,83.65,,
40458,1991/3/14,0,22.95,8.7,27.3,18.6,21.8,51.3,86.8,69.05,,
40458,1991/3/15,0,21.8,10.6,27.1,16.5,19.9,55.2,100,77.6,,
40458,1991/3/16,0,22.45,10.7,27.8,17.1,25.1,54.6,100,77.3,,
40458,1991/3/17,0,22.4,11.6,28.2,16.6,25.7,50.2,100,75.1,,
40458,1991/3/18,0,22.7,11.2,28.3,17.1,25.3,51.2,100,75.6,,
40458,1991/3/19,0,22.25,11.3,27.9,16.6,23.2,54.3,100,77.15,,
40458,1991/3/20,0,22.15,11.5,27.9,16.4,22.5,56.4,100,78.2,,
40458,1991/3/21,0,22.95,10.9,28.4,17.5,23.1,53.5,100,76.75,,
40458,1991/3/22,0,23.95,11.7,29.8,18.1,24,52.9,100,76.45,,
40458,1991/3/23,0,23.9,9.6,28.7,19.1,25,31.2,55.7,43.45,,
40458,1991/3/24,0,21.65,12.5,27.9,15.4,24.1,46.6,100,73.3,,
40458,1991/3/25,0,24,10.4,29.2,18.8,22.5,50.6,94.5,72.55,,
40458,1991/3/26,0,24.35,11.9,30.3,18.4,23,54.7,100,77.35,,
40458,1991/3/27,0,25.8,9.6,30.6,21,23.6,56.9,100,78.45,,
40458,1991/3/28,0,25.15,10.3,30.3,20,18.6,54.2,100,77.1,,
40458,1991/3/29,14,23.85,8.9,28.3,19.4,21.9,60.8,100,80.4,,
40458,1991/3/30,0,23,9,27.5,18.5,12.4,53.4,92.1,72.75,,
40458,1991/3/31,2.2,24.8,8.4,29,20.6,13.2,58.2,96.1,77.15,,
40458,1991/4/1,0,24.65,11.9,30.6,18.7,18.1,50.1,100,75.05,,
40458,1991/4/2,0,24.65,14.5,31.9,17.4,22,39.6,94.1,66.85,,
40458,1991/4/3,0,22.7,7,26.2,19.2,15.4,61.8,94.4,78.1,,
40458,1991/4/4,0,22.1,9.8,27,17.2,21.1,55,99.9,77.45,,
40458,1991/4/5,0,21.2,12,27.2,15.2,21.4,49.1,100,74.55,,
40458,1991/4/6,0,21.55,11.3,27.2,15.9,22.2,52.1,100,76.05,,
40458,1991/4/7,0,22.25,11.7,28.1,16.4,22,52.1,100,76.05,,
40458,1991/4/8,0,22.8,8.6,27.1,18.5,13.7,56.1,94.4,75.25,,
40458,1991/4/9,3.2,21.55,7.3,25.2,17.9,14.1,58.4,91.2,74.8,,
40458,1991/4/10,1.8,20.85,9.3,25.5,16.2,16.5,58.9,100,79.45,,
40458,1991/4/11,1.8,20.45,9.7,25.3,15.6,18.7,58.3,100,79.15,,
40458,1991/4/12,0,20,12.4,26.2,13.8,21.2,51.2,100,75.6,,
40458,1991/4/13,0.4,20.25,10.5,25.5,15,20.2,52.7,100,76.35,,
40458,1991/4/14,0,20.25,11.5,26,14.5,20.6,50.3,100,75.15,,
40458,1991/4/15,0,21.35,13.3,28,14.7,18.9,49,100,74.5,,
40458,1991/4/16,0,21.65,8.9,26.1,17.2,20.1,58.3,100,79.15,,
40458,1991/4/17,0,20.7,11.4,26.4,15,20.2,51.7,100,75.85,,
40458,1991/4/18,0,21.05,14.3,28.2,13.9,20.6,46.8,100,73.4,,
40458,1991/4/19,0,20.95,10.9,26.4,15.5,18.7,52,100,76,,
40458,1991/4/20,0,20.75,11.1,26.3,15.2,17.6,56.7,100,78.35,,
40458,1991/4/21,0,21.5,11.4,27.2,15.8,19.7,51.6,100,75.8,,
40458,1991/4/22,0,21.05,15.5,28.8,13.3,19.4,40.7,100,70.35,,
40458,1991/4/23,0,20.05,8.9,24.5,15.6,16.2,51.1,88.6,69.85,,
40458,1991/4/24,0,21.8,16,29.8,13.8,18.5,44.6,100,72.3,,
40458,1991/4/25,0,21.1,15,28.6,13.6,18.4,35,88,61.5,,
40458,1991/4/26,0,22.05,8.5,26.3,17.8,19.1,26,43.7,34.85,,
40458,1991/4/27,0,20.1,13,26.6,13.6,19.1,25.6,57.2,41.4,,
40458,1991/4/28,0,19.35,11.5,25.1,13.6,18.5,43.6,89.3,66.45,,
40458,1991/4/29,0,19.4,10.6,24.7,14.1,18.5,39.5,76.5,58,,
40458,1991/4/30,0,19.25,10.7,24.6,13.9,18.3,51.4,100,75.7,,
40458,1991/5/1,0,19.55,11.5,25.3,13.8,16,50.9,100,75.45,,
40458,1991/5/2,0,20.3,13.6,27.1,13.5,17.3,46.6,100,73.3,,
40458,1991/5/3,0,20.7,12,26.7,14.7,17.7,46.8,98.1,72.45,,
40458,1991/5/4,0,19.85,7.9,23.8,15.9,17.1,59,96.4,77.7,,
40458,1991/5/5,0,19.6,10.2,24.7,14.5,17.4,47.9,90.3,69.1,,
40458,1991/5/6,0,19.5,10,24.5,14.5,15.2,49.8,92.7,71.25,,
40458,1991/5/7,0,18.95,11.7,24.8,13.1,17.4,50.2,100,75.1,,
40458,1991/5/8,0,19.9,11,25.4,14.4,15.8,52.7,100,76.35,,
40458,1991/5/9,0,20.15,12.7,26.5,13.8,16.5,50,100,75,,
40458,1991/5/10,0,20.2,8.2,24.3,16.1,14.3,56,93,74.5,,
40458,1991/5/11,8.6,18.55,7.9,22.5,14.6,16.4,45.5,74.7,60.1,,
40458,1991/5/12,0,18.05,10.1,23.1,13,16.2,44.2,83.5,63.85,,
40458,1991/5/13,0,18.55,9.3,23.2,13.9,16,48.5,86.9,67.7,,
40458,1991/5/14,0,17.8,8.6,22.1,13.5,9.3,54.2,93.1,73.65,,
40458,1991/5/15,1.4,17.55,5.7,20.4,14.7,7.3,71,100,85.5,,
40458,1991/5/16,24.2,16.5,4.4,18.7,14.3,2.4,74.2,98.2,86.2,,
40458,1991/5/17,42.4,18.8,8.4,23,14.6,12.8,62,100,81,,
40458,1991/5/18,0,18.95,5.5,21.7,16.2,10.8,63.6,89.7,76.65,,
40458,1991/5/19,0.2,20.35,7.1,23.9,16.8,12.1,61,94.7,77.85,,
40458,1991/5/20,1.6,20.35,5.9,23.3,17.4,10.4,67.1,96.7,81.9,,
40458,1991/5/21,8.2,19.9,8.6,24.2,15.6,9.7,66.2,100,83.1,,
40458,1991/5/22,1.8,20.35,7.1,23.9,16.8,8.4,69.1,100,84.55,,
40458,1991/5/23,6.2,19.85,5.1,22.4,17.3,10.8,76.8,100,88.4,,
40458,1991/5/24,2.2,19.1,8.2,23.2,15,11.3,74.2,100,87.1,,
40458,1991/5/25,0.8,19.85,7.3,23.5,16.2,10.1,70.1,100,85.05,,
40458,1991/5/26,0,19.95,9.9,24.9,15,14.4,62.3,100,81.15,,
40458,1991/5/27,0,20.2,10.4,25.4,15,14.3,60.4,100,80.2,,
40458,1991/5/28,0,19.8,9,24.3,15.3,12.4,64.5,100,82.25,,
40458,1991/5/29,4.8,19.35,5.7,22.2,16.5,10.7,68.8,98.1,83.45,,
40458,1991/5/30,0,18.05,8.9,22.5,13.6,14,59.5,100,79.75,,
40458,1991/5/31,0,18.85,7.9,22.8,14.9,13.4,51.5,84.5,68,,
40458,1991/6/1,1.2,18.65,8.1,22.7,14.6,13.2,56.9,94.5,75.7,,
40458,1991/6/2,0,17.4,11.6,23.2,11.6,14.3,51.7,100,75.85,,
40458,1991/6/3,0,17.2,11.8,23.1,11.3,13.5,51.7,100,75.85,,
40458,1991/6/4,0,16.35,11.1,21.9,10.8,8,58.2,100,79.1,,
40458,1991/6/5,3.2,17.65,2.7,19,16.3,1.2,85.6,100,92.8,,
40458,1991/6/6,38.2,19,5,21.5,16.5,6.1,77.6,100,88.8,,
40458,1991/6/7,23.8,19.1,6.4,22.3,15.9,8.3,74.3,100,87.15,,
40458,1991/6/8,3.8,18.7,9.4,23.4,14,13.6,56,100,78,,
40458,1991/6/9,0,17.85,10.3,23,12.7,12.4,54.1,100,77.05,,
40458,1991/6/10,0,17.55,9.3,22.2,12.9,13.1,57.6,100,78.8,,
40458,1991/6/11,0,16.75,10.9,22.2,11.3,13.4,52.3,100,76.15,,
40458,1991/6/12,0,15.6,14.2,22.7,8.5,13.4,41.3,100,70.65,,
40458,1991/6/13,2,14.1,8.6,18.4,9.8,12.5,52.5,91.7,72.1,,
40458,1991/6/14,0,15.75,11.3,21.4,10.1,13.6,39.3,80.9,60.1,,
40458,1991/6/15,0,16.85,12.5,23.1,10.6,12.6,44.2,97.9,71.05,,
40458,1991/6/16,0,17.65,13.5,24.4,10.9,13.4,46.8,100,73.4,,
40458,1991/6/17,0,18,13.6,24.8,11.2,13.1,38,89.5,63.75,,
40458,1991/6/18,0,15.7,11.4,21.4,10,12.5,40,83.1,61.55,,
40458,1991/6/19,0,15.6,14,22.6,8.6,11.3,44.1,100,72.05,,
40458,1991/6/20,0,17.65,9.9,22.6,12.7,10.3,59.8,100,79.9,,
40458,1991/6/21,0,19.4,8.8,23.8,15,8.7,61.8,100,80.9,,
40458,1991/6/22,17,18.25,8.9,22.7,13.8,13.2,56.6,98.9,77.75,,
40458,1991/6/23,0,15.75,12.5,22,9.5,13.1,34.4,76.7,55.55,,
40458,1991/6/24,0,16.1,18.2,25.2,7,12.6,32.5,100,66.25,,
40458,1991/6/25,0,16.7,14.8,24.1,9.3,13,27.3,70,48.65,,
40458,1991/6/26,0,17.55,17.1,26.1,9,12.9,36.7,100,68.35,,
40458,1991/6/27,0,16.1,15.4,23.8,8.4,13.3,35.3,94.4,64.85,,
40458,1991/6/28,0,17.65,11.7,23.5,11.8,12.5,55.6,100,77.8,,
40458,1991/6/29,0,17.7,15.2,25.3,10.1,12.7,48.1,100,74.05,,
40458,1991/6/30,0,16.15,11.9,22.1,10.2,13.6,36.9,78.8,57.85,,
40458,1991/7/1,0,15.5,12.8,21.9,9.1,12.8,39.2,89.2,64.2,,
40458,1991/7/2,0,15.9,10.4,21.1,10.7,12.5,52.8,100,76.4,,
40458,1991/7/3,0,16.6,9.2,21.2,12,11.9,55.2,99.2,77.2,,
40458,1991/7/4,3.6,16.45,8.5,20.7,12.2,11.5,55.7,95.8,75.75,,
40458,1991/7/5,0.8,16.8,8.2,20.9,12.7,10.9,67.6,100,83.8,,
40458,1991/7/6,0,16.55,13.7,23.4,9.7,13.1,51.8,100,75.9,,
40458,1991/7/7,0,15.8,13,22.3,9.3,13.1,39.4,90.5,64.95,,
40458,1991/7/8,0,17,10.2,22.1,11.9,10.8,57.5,100,78.75,,
40458,1991/7/9,0.8,16.9,3.8,18.8,15,4,82.5,100,91.25,,
40458,1991/7/10,49,13.1,7.4,16.8,9.4,15.4,44.5,72.1,58.3,,
40458,1991/7/11,0,13.55,7.5,17.3,9.8,15.6,40,65.2,52.6,,
40458,1991/7/12,0,14.65,11.5,20.4,8.9,15.3,43,90.4,66.7,,
40458,1991/7/13,0,15,10.6,20.3,9.7,11.7,48.3,95.6,71.95,,
40458,1991/7/14,0,13.4,11.2,19,7.8,14,39.2,81.3,60.25,,
40458,1991/7/15,0,13.35,12.1,19.4,7.3,14.3,41.3,91,66.15,,
40458,1991/7/16,0,13.3,12.2,19.4,7.2,14.7,41.7,92.6,67.15,,
40458,1991/7/17,0,13.1,14.6,20.4,5.8,14.7,39.2,100,69.6,,
40458,1991/7/18,0,12.2,17.6,21,3.4,14.8,31.4,100,65.7,,
40458,1991/7/19,0,15,18.2,24.1,5.9,14.6,31.3,100,65.65,,
40458,1991/7/20,0,15.35,18.9,24.8,5.9,14.9,28.1,94.8,61.45,,
40458,1991/7/21,0,16.6,15.4,24.3,8.9,15.1,31,82.5,56.75,,
40458,1991/7/22,0,13.25,13.3,19.9,6.6,3.8,49.9,100,74.95,,
40458,1991/7/23,0.6,16.4,8.2,20.5,12.3,12.3,51.9,87.4,69.65,,
40458,1991/7/24,0.4,11.4,14.4,18.6,4.2,15.7,31.3,81.3,56.3,,
40458,1991/7/25,0,10.95,13.3,17.6,4.3,15.6,36.8,89.1,62.95,,
40458,1991/7/26,0,11.5,12.8,17.9,5.1,15.6,32.2,75.2,53.7,,
40458,1991/7/27,0,12.05,13.9,19,5.1,15.1,34.2,85.4,59.8,,
40458,1991/7/28,0,13.55,14.5,20.8,6.3,15.6,35.8,92.2,64,,
40458,1991/7/29,0,13.05,14.3,20.2,5.9,15.7,36.3,92.7,64.5,,
40458,1991/7/30,0,13.25,14.3,20.4,6.1,15.2,34.2,87.1,60.65,,
40458,1991/7/31,0,12.6,17,21.1,4.1,16,36.8,100,68.4,,
40458,1991/8/1,0,15.65,18.5,24.9,6.4,15.8,29.2,95.8,62.5,,
40458,1991/8/2,0,13.9,16,21.9,5.9,17.8,36.5,100,68.25,,
40458,1991/8/3,0,14.75,13.5,21.5,8,16,42.9,100,71.45,,
40458,1991/8/4,0,15.4,15.4,23.1,7.7,15.4,44.6,100,72.3,,
40458,1991/8/5,0,16.15,14.5,23.4,8.9,15.4,53.2,100,76.6,,
40458,1991/8/6,0,20.8,13.2,27.4,14.2,12.4,45.8,100,72.9,,
40458,1991/8/7,0,17,11.6,22.8,11.2,15.7,25.6,53.4,39.5,,
40458,1991/8/8,0,15.95,13.5,22.7,9.2,16.5,27.2,64.5,45.85,,
40458,1991/8/9,0,14.9,12.2,21,8.8,19.1,24.1,53,38.55,,
40458,1991/8/10,0,13.95,11.9,19.9,8,17.3,28,60.6,44.3,,
40458,1991/8/11,0,15.4,11.6,21.2,9.6,15.8,42.5,89.6,66.05,,
40458,1991/8/12,0,15.85,11.7,21.7,10,16,46.2,97.8,72,,
40458,1991/8/13,0,15.5,14.2,22.6,8.4,16.1,46.3,100,73.15,,
40458,1991/8/14,0,16.55,17.7,25.4,7.7,17.5,36.7,100,68.35,,
40458,1991/8/15,0,16.55,14.7,23.9,9.2,17.8,31,79.1,55.05,,
40458,1991/8/16,0,16.8,13,23.3,10.3,17.6,26.6,60.7,43.65,,
40458,1991/8/17,0,15.95,8.1,20,11.9,16,43.6,73.3,58.45,,
40458,1991/8/18,0,15.5,9.6,20.3,10.7,13.7,47,87.1,67.05,,
40458,1991/8/19,0,14.6,12.8,21,8.2,15.4,52.3,100,76.15,,
40458,1991/8/20,0,15.1,15.6,22.9,7.3,16.7,46.6,100,73.3,,
40458,1991/8/21,0,19.6,12.4,25.8,13.4,18.1,31.3,67.7,49.5,,
40458,1991/8/22,0,14.35,16.9,22.8,5.9,18.1,26,77.6,51.8,,
40458,1991/8/23,0,13.9,19.2,23.5,4.3,18.2,28.7,100,64.35,,
40458,1991/8/24,0,17.45,11.7,23.3,11.6,18.3,39.2,82.1,60.65,,
40458,1991/8/25,0,12.7,12.2,18.8,6.6,19.4,23.5,52.4,37.95,,
40458,1991/8/26,0,12.6,14.4,19.8,5.4,16.2,37.7,97.1,67.4,,
40458,1991/8/27,0,14.25,14.7,21.6,6.9,18.8,44.6,100,72.3,,
40458,1991/8/28,0,15.65,16.7,24,7.3,18.7,45.9,100,72.95,,
40458,1991/8/29,0,20,12.2,26.1,13.9,17.4,52.1,100,76.05,,
40458,1991/8/30,0,17.5,10.8,22.9,12.1,15.4,46.9,92.9,69.9,,
40458,1991/8/31,0,16.55,14.5,23.8,9.3,20.2,17.3,43.6,30.45,,
40458,1991/9/1,0,16.6,14.2,23.7,9.5,20.6,20.8,51.4,36.1,,
40458,1991/9/2,0,14.8,14.2,21.9,7.7,20.3,35,87.6,61.3,,
40458,1991/9/3,0,14,17,22.5,5.5,19.8,25.3,76.4,50.85,,
40458,1991/9/4,0,16.65,13.3,23.3,10,20.3,36,83.9,59.95,,
40458,1991/9/5,0,15.9,16.8,24.3,7.5,22.2,32.6,95.6,64.1,,
40458,1991/9/6,0,16,17.2,24.6,7.4,19.9,34.3,100,67.15,,
40458,1991/9/7,0,17.85,12.1,23.9,11.8,20.5,43.8,94,68.9,,
40458,1991/9/8,0,17.55,13.1,24.1,11,20.3,48.3,100,74.15,,
40458,1991/9/9,0,17.9,12.4,24.1,11.7,20.1,43.3,94.6,68.95,,
40458,1991/9/10,0,18.75,11.9,24.7,12.8,19.3,46.6,98.2,72.4,,
40458,1991/9/11,0,19.8,9.4,24.5,15.1,20.2,28,50.1,39.05,,
40458,1991/9/12,0,17.15,11.5,22.9,11.4,22,29.7,61.6,45.65,,
40458,1991/9/13,0,13.5,13.6,20.3,6.7,22.3,23.5,57.1,40.3,,
40458,1991/9/14,0,15.1,16.4,23.3,6.9,22.3,25.9,74.4,50.15,,
40458,1991/9/15,0,16.95,15.3,24.6,9.3,19.6,35.6,94,64.8,,
40458,1991/9/16,0,21.45,15.3,29.1,13.8,21.6,38.2,97.7,67.95,,
40458,1991/9/17,0,21.75,20.5,32,11.5,17.6,40.6,100,70.3,,
